month,date_id,model_id,monthly_sales
2011-09-01,"40,816",9,0
2011-10-01,"40,847",9,0
2011-11-01,"40,877",9,0
2011-12-01,"40,908",9,0
2012-01-01,"40,939",9,0
2012-02-01,"40,968",9,0
2012-03-01,"40,999",9,0
2012-04-01,"41,029",9,0
2012-05-01,"41,060",9,0
2012-06-01,"41,090",9,0
2012-07-01,"41,121",9,0
2012-08-01,"41,152",9,0
2012-09-01,"41,182",9,0
2012-10-01,"41,213",9,0
2012-11-01,"41,243",9,0
2012-12-01,"41,274",9,0
2013-01-01,"41,305",9,0
2013-02-01,"41,333",9,0
2013-03-01,"41,364",9,0
2013-04-01,"41,394",9,0
2013-05-01,"41,425",9,0
2013-06-01,"41,455",9,0
2013-07-01,"41,486",9,0
2013-08-01,"41,517",9,0
2013-09-01,"41,547",9,0
2013-10-01,"41,578",9,0
2013-11-01,"41,608",9,0
2013-12-01,"41,639",9,0
2014-01-01,"41,670",9,0
2014-02-01,"41,698",9,0
2014-03-01,"41,729",9,0
2014-04-01,"41,759",9,0
2014-05-01,"41,790",9,0
2014-06-01,"41,820",9,0
2014-07-01,"41,851",9,0
2014-08-01,"41,882",9,0
2014-09-01,"41,912",9,0
2014-10-01,"41,943",9,0
2014-11-01,"41,973",9,0
2014-12-01,"42,004",9,0
2015-01-01,"42,035",9,0
2015-02-01,"42,063",9,0
2015-03-01,"42,094",9,0
2015-04-01,"42,124",9,0
2015-05-01,"42,155",9,0
2015-06-01,"42,185",9,0
2015-07-01,"42,216",9,0
2015-08-01,"42,247",9,0
2015-09-01,"42,277",9,0
2015-10-01,"42,308",9,0
2015-11-01,"42,338",9,0
2015-12-01,"42,369",9,0
2016-01-01,"42,400",9,0
2016-02-01,"42,429",9,0
2016-03-01,"42,460",9,0
2016-04-01,"42,490",9,0
2016-05-01,"42,521",9,0
2016-06-01,"42,551",9,0
2016-07-01,"42,582",9,0
2016-08-01,"42,613",9,0
2016-09-01,"42,643",9,0
2016-10-01,"42,674",9,0
2016-11-01,"42,704",9,0
2016-12-01,"42,735",9,0
2017-01-01,"42,766",9,0
2017-02-01,"42,794",9,0
2017-03-01,"42,825",9,0
2017-04-01,"42,855",9,8
2017-05-01,"42,886",9,16
2017-06-01,"42,916",9,20
2017-07-01,"42,947",9,22
2017-08-01,"42,978",9,23
2017-09-01,"43,008",9,27
2017-10-01,"43,039",9,27
2017-11-01,"43,069",9,29
2017-12-01,"43,100",9,35
2018-01-01,"43,131",9,6
2018-02-01,"43,159",9,24
2018-03-01,"43,190",9,17
2018-04-01,"43,220",9,42
2018-05-01,"43,251",9,30
2018-06-01,"43,281",9,18
2018-07-01,"43,312",9,26
2018-08-01,"43,343",9,23
2018-09-01,"43,373",9,11
2018-10-01,"43,404",9,12
2018-11-01,"43,434",9,13
2018-12-01,"43,465",9,9
2019-01-01,"43,496",9,8
2019-02-01,"43,524",9,1
2019-03-01,"43,555",9,3
2019-04-01,"43,585",9,2
2019-05-01,"43,616",9,0
2019-06-01,"43,646",9,2
2019-07-01,"43,677",9,2
2019-08-01,"43,708",9,2
2019-09-01,"43,738",9,3
2019-10-01,"43,769",9,1
2019-11-01,"43,799",9,0
2019-12-01,"43,830",9,0
2011-01-01,"40,574",10,0
2011-02-01,"40,602",10,0
2011-03-01,"40,633",10,0
2011-04-01,"40,663",10,0
2011-05-01,"40,694",10,0
2011-06-01,"40,724",10,0
2011-07-01,"40,755",10,0
2011-08-01,"40,786",10,0
2011-09-01,"40,816",10,0
2011-10-01,"40,847",10,0
2011-11-01,"40,877",10,0
2011-12-01,"40,908",10,0
2012-01-01,"40,939",10,0
2012-02-01,"40,968",10,0
2012-03-01,"40,999",10,0
2012-04-01,"41,029",10,0
2012-05-01,"41,060",10,0
2012-06-01,"41,090",10,0
2012-07-01,"41,121",10,0
2012-08-01,"41,152",10,0
2012-09-01,"41,182",10,0
2012-10-01,"41,213",10,0
2012-11-01,"41,243",10,0
2012-12-01,"41,274",10,0
2013-01-01,"41,305",10,0
2013-02-01,"41,333",10,0
2013-03-01,"41,364",10,0
2013-04-01,"41,394",10,0
2013-05-01,"41,425",10,0
2013-06-01,"41,455",10,0
2013-07-01,"41,486",10,0
2013-08-01,"41,517",10,0
2013-09-01,"41,547",10,0
2013-10-01,"41,578",10,0
2013-11-01,"41,608",10,0
2013-12-01,"41,639",10,6
2014-01-01,"41,670",10,41
2014-02-01,"41,698",10,58
2014-03-01,"41,729",10,81
2014-04-01,"41,759",10,61
2014-05-01,"41,790",10,52
2014-06-01,"41,820",10,97
2014-07-01,"41,851",10,188
2014-08-01,"41,882",10,196
2014-09-01,"41,912",10,111
2014-10-01,"41,943",10,152
2014-11-01,"41,973",10,155
2014-12-01,"42,004",10,118
2015-01-01,"42,035",10,92
2015-02-01,"42,063",10,127
2015-03-01,"42,094",10,92
2015-04-01,"42,124",10,104
2015-05-01,"42,155",10,116
2015-06-01,"42,185",10,62
2015-07-01,"42,216",10,66
2015-08-01,"42,247",10,45
2015-09-01,"42,277",10,36
2015-10-01,"42,308",10,82
2015-11-01,"42,338",10,67
2015-12-01,"42,369",10,135
2016-01-01,"42,400",10,67
2016-02-01,"42,429",10,91
2016-03-01,"42,460",10,104
2016-04-01,"42,490",10,95
2016-05-01,"42,521",10,45
2016-06-01,"42,551",10,94
2016-07-01,"42,582",10,15
2016-08-01,"42,613",10,6
2016-09-01,"42,643",10,6
2016-10-01,"42,674",10,3
2016-11-01,"42,704",10,5
2016-12-01,"42,735",10,3
2017-01-01,"42,766",10,3
2017-02-01,"42,794",10,0
2017-03-01,"42,825",10,2
2017-04-01,"42,855",10,2
2017-05-01,"42,886",10,0
2017-06-01,"42,916",10,7
2017-07-01,"42,947",10,2
2017-08-01,"42,978",10,1
2017-09-01,"43,008",10,0
2017-10-01,"43,039",10,0
2017-11-01,"43,069",10,0
2017-12-01,"43,100",10,0
2018-01-01,"43,131",10,0
2018-02-01,"43,159",10,0
2018-03-01,"43,190",10,0
2018-04-01,"43,220",10,0
2018-05-01,"43,251",10,0
2018-06-01,"43,281",10,0
2018-07-01,"43,312",10,0
2018-08-01,"43,343",10,0
2018-09-01,"43,373",10,0
2018-10-01,"43,404",10,0
2018-11-01,"43,434",10,0
2018-12-01,"43,465",10,0
2019-01-01,"43,496",10,0
2019-02-01,"43,524",10,0
2019-03-01,"43,555",10,0
2019-04-01,"43,585",10,0
2019-05-01,"43,616",10,0
2019-06-01,"43,646",10,0
2019-07-01,"43,677",10,0
2019-08-01,"43,708",10,0
2019-09-01,"43,738",10,0
2019-10-01,"43,769",10,0
2019-11-01,"43,799",10,0
2019-12-01,"43,830",10,0
2011-01-01,"40,574",11,0
2011-02-01,"40,602",11,0
2011-03-01,"40,633",11,0
2011-04-01,"40,663",11,0
2011-05-01,"40,694",11,0
2011-06-01,"40,724",11,0
2011-07-01,"40,755",11,0
2011-08-01,"40,786",11,0
2011-09-01,"40,816",11,0
2011-10-01,"40,847",11,0
2011-11-01,"40,877",11,0
2011-12-01,"40,908",11,0
2012-01-01,"40,939",11,0
2012-02-01,"40,968",11,0
2012-03-01,"40,999",11,0
2012-04-01,"41,029",11,0
2012-05-01,"41,060",11,0
2012-06-01,"41,090",11,0
2012-07-01,"41,121",11,0
2012-08-01,"41,152",11,0
2012-09-01,"41,182",11,0
2012-10-01,"41,213",11,0
2012-11-01,"41,243",11,0
2012-12-01,"41,274",11,0
2013-01-01,"41,305",11,0
2013-02-01,"41,333",11,0
2013-03-01,"41,364",11,0
2013-04-01,"41,394",11,0
2013-05-01,"41,425",11,0
2013-06-01,"41,455",11,0
2013-07-01,"41,486",11,0
2013-08-01,"41,517",11,0
2013-09-01,"41,547",11,0
2013-10-01,"41,578",11,0
2013-11-01,"41,608",11,0
2013-12-01,"41,639",11,0
2014-01-01,"41,670",11,0
2014-02-01,"41,698",11,0
2014-03-01,"41,729",11,0
2014-04-01,"41,759",11,0
2014-05-01,"41,790",11,0
2014-06-01,"41,820",11,0
2014-07-01,"41,851",11,0
2014-08-01,"41,882",11,0
2014-09-01,"41,912",11,0
2014-10-01,"41,943",11,0
2014-11-01,"41,973",11,0
2014-12-01,"42,004",11,0
2015-01-01,"42,035",11,0
2015-02-01,"42,063",11,0
2015-03-01,"42,094",11,0
2015-04-01,"42,124",11,0
2015-05-01,"42,155",11,0
2015-06-01,"42,185",11,0
2015-07-01,"42,216",11,0
2015-08-01,"42,247",11,0
2015-09-01,"42,277",11,0
2015-10-01,"42,308",11,0
2015-11-01,"42,338",11,0
2015-12-01,"42,369",11,0
2016-01-01,"42,400",11,0
2016-02-01,"42,429",11,0
2016-03-01,"42,460",11,0
2016-04-01,"42,490",11,0
2016-05-01,"42,521",11,0
2016-06-01,"42,551",11,0
2016-07-01,"42,582",11,0
2016-08-01,"42,613",11,0
2016-09-01,"42,643",11,0
2016-10-01,"42,674",11,0
2016-11-01,"42,704",11,0
2016-12-01,"42,735",11,579
2017-01-01,"42,766",11,1162
2017-02-01,"42,794",11,952
2017-03-01,"42,825",11,978
2017-04-01,"42,855",11,1292
2017-05-01,"42,886",11,1566
2017-06-01,"42,916",11,1642
2017-07-01,"42,947",11,1971
2017-08-01,"42,978",11,2107
2017-09-01,"43,008",11,2632
2017-10-01,"43,039",11,2781
2017-11-01,"43,069",11,2987
2017-12-01,"43,100",11,3227
2018-01-01,"43,131",11,1177
2018-02-01,"43,159",11,1424
2018-03-01,"43,190",11,1774
2018-04-01,"43,220",11,1275
2018-05-01,"43,251",11,1125
2018-06-01,"43,281",11,1083
2018-07-01,"43,312",11,1175
2018-08-01,"43,343",11,1225
2018-09-01,"43,373",11,1549
2018-10-01,"43,404",11,1975
2018-11-01,"43,434",11,2825
2018-12-01,"43,465",11,1412
2019-01-01,"43,496",11,925
2019-02-01,"43,524",11,1225
2019-03-01,"43,555",11,2166
2019-04-01,"43,585",11,910
2019-05-01,"43,616",11,1396
2019-06-01,"43,646",11,1659
2019-07-01,"43,677",11,985
2019-08-01,"43,708",11,1720
2019-09-01,"43,738",11,2125
2019-10-01,"43,769",11,0
2019-11-01,"43,799",11,0
2019-12-01,"43,830",11,0
2011-01-01,"40,574",12,0
2011-02-01,"40,602",12,0
2011-03-01,"40,633",12,0
2011-04-01,"40,663",12,0
2011-05-01,"40,694",12,0
2011-06-01,"40,724",12,0
2011-07-01,"40,755",12,0
2011-08-01,"40,786",12,0
2011-09-01,"40,816",12,0
2011-10-01,"40,847",12,0
2011-11-01,"40,877",12,0
2011-12-01,"40,908",12,0
2012-01-01,"40,939",12,0
2012-02-01,"40,968",12,0
2012-03-01,"40,999",12,0
2012-04-01,"41,029",12,0
2012-05-01,"41,060",12,0
2012-06-01,"41,090",12,0
2012-07-01,"41,121",12,0
2012-08-01,"41,152",12,0
2012-09-01,"41,182",12,0
2012-10-01,"41,213",12,0
2012-11-01,"41,243",12,0
2012-12-01,"41,274",12,0
2013-01-01,"41,305",12,0
2013-02-01,"41,333",12,0
2013-03-01,"41,364",12,0
2013-04-01,"41,394",12,0
2013-05-01,"41,425",12,0
2013-06-01,"41,455",12,27
2013-07-01,"41,486",12,103
2013-08-01,"41,517",12,102
2013-09-01,"41,547",12,78
2013-10-01,"41,578",12,66
2013-11-01,"41,608",12,87
2013-12-01,"41,639",12,76
2014-01-01,"41,670",12,93
2014-02-01,"41,698",12,11
2014-03-01,"41,729",12,108
2014-04-01,"41,759",12,91
2014-05-01,"41,790",12,182
2014-06-01,"41,820",12,85
2014-07-01,"41,851",12,128
2014-08-01,"41,882",12,80
2014-09-01,"41,912",12,51
2014-10-01,"41,943",12,58
2014-11-01,"41,973",12,61
2014-12-01,"42,004",12,131
2015-01-01,"42,035",12,86
2015-02-01,"42,063",12,119
2015-03-01,"42,094",12,151
2015-04-01,"42,124",12,920
2015-05-01,"42,155",12,283
2015-06-01,"42,185",12,226
2015-07-01,"42,216",12,57
2015-08-01,"42,247",12,135
2015-09-01,"42,277",12,157
2015-10-01,"42,308",12,177
2015-11-01,"42,338",12,166
2015-12-01,"42,369",12,152
2016-01-01,"42,400",12,139
2016-02-01,"42,429",12,216
2016-03-01,"42,460",12,252
2016-04-01,"42,490",12,419
2016-05-01,"42,521",12,394
2016-06-01,"42,551",12,359
2016-07-01,"42,582",12,333
2016-08-01,"42,613",12,292
2016-09-01,"42,643",12,315
2016-10-01,"42,674",12,260
2016-11-01,"42,704",12,39
2016-12-01,"42,735",12,17
2017-01-01,"42,766",12,4
2017-02-01,"42,794",12,4
2017-03-01,"42,825",12,3
2017-04-01,"42,855",12,1
2017-05-01,"42,886",12,0
2017-06-01,"42,916",12,1
2017-07-01,"42,947",12,1
2017-08-01,"42,978",12,0
2017-09-01,"43,008",12,0
2017-10-01,"43,039",12,0
2017-11-01,"43,069",12,7
2017-12-01,"43,100",12,2
2018-01-01,"43,131",12,0
2018-02-01,"43,159",12,0
2018-03-01,"43,190",12,0
2018-04-01,"43,220",12,0
2018-05-01,"43,251",12,0
2018-06-01,"43,281",12,0
2018-07-01,"43,312",12,0
2018-08-01,"43,343",12,0
2018-09-01,"43,373",12,0
2018-10-01,"43,404",12,0
2018-11-01,"43,434",12,0
2018-12-01,"43,465",12,0
2019-01-01,"43,496",12,0
2019-02-01,"43,524",12,0
2019-03-01,"43,555",12,0
2019-04-01,"43,585",12,0
2019-05-01,"43,616",12,0
2019-06-01,"43,646",12,0
2019-07-01,"43,677",12,0
2019-08-01,"43,708",12,0
2019-09-01,"43,738",12,0
2019-10-01,"43,769",12,0
2019-11-01,"43,799",12,0
2019-12-01,"43,830",12,0
2011-01-01,"40,574",13,0
2011-02-01,"40,602",13,0
2011-03-01,"40,633",13,0
2011-04-01,"40,663",13,0
2011-05-01,"40,694",13,0
2011-06-01,"40,724",13,0
2011-07-01,"40,755",13,0
2011-08-01,"40,786",13,0
2011-09-01,"40,816",13,0
2011-10-01,"40,847",13,0
2011-11-01,"40,877",13,0
2011-12-01,"40,908",13,0
2012-01-01,"40,939",13,603
2012-02-01,"40,968",13,1023
2012-03-01,"40,999",13,2289
2012-04-01,"41,029",13,1462
2012-05-01,"41,060",13,1680
2012-06-01,"41,090",13,1160
2012-07-01,"41,121",13,1849
2012-08-01,"41,152",13,2831
2012-09-01,"41,182",13,2851
2012-10-01,"41,213",13,2961
2012-11-01,"41,243",13,1519
2012-12-01,"41,274",13,2633
2013-01-01,"41,305",13,1140
2013-02-01,"41,333",13,1626
2013-03-01,"41,364",13,1478
2013-04-01,"41,394",13,1306
2013-05-01,"41,425",13,1607
2013-06-01,"41,455",13,2698
2013-07-01,"41,486",13,1788
2013-08-01,"41,517",13,3351
2013-09-01,"41,547",13,1766
2013-10-01,"41,578",13,2022
2013-11-01,"41,608",13,1920
2013-12-01,"41,639",13,2392
2014-01-01,"41,670",13,918
2014-02-01,"41,698",13,1210
2014-03-01,"41,729",13,1478
2014-04-01,"41,759",13,1548
2014-05-01,"41,790",13,1684
2014-06-01,"41,820",13,1777
2014-07-01,"41,851",13,2020
2014-08-01,"41,882",13,2511
2014-09-01,"41,912",13,1394
2014-10-01,"41,943",13,1439
2014-11-01,"41,973",13,1336
2014-12-01,"42,004",13,1490
2015-01-01,"42,035",13,542
2015-02-01,"42,063",13,693
2015-03-01,"42,094",13,639
2015-04-01,"42,124",13,905
2015-05-01,"42,155",13,1618
2015-06-01,"42,185",13,1225
2015-07-01,"42,216",13,1313
2015-08-01,"42,247",13,1380
2015-09-01,"42,277",13,949
2015-10-01,"42,308",13,2035
2015-11-01,"42,338",13,1980
2015-12-01,"42,369",13,2114
2016-01-01,"42,400",13,996
2016-02-01,"42,429",13,1126
2016-03-01,"42,460",13,1865
2016-04-01,"42,490",13,1983
2016-05-01,"42,521",13,1901
2016-06-01,"42,551",13,1937
2016-07-01,"42,582",13,2406
2016-08-01,"42,613",13,2081
2016-09-01,"42,643",13,2031
2016-10-01,"42,674",13,2191
2016-11-01,"42,704",13,2531
2016-12-01,"42,735",13,3691
2017-01-01,"42,766",13,1611
2017-02-01,"42,794",13,1820
2017-03-01,"42,825",13,2132
2017-04-01,"42,855",13,1807
2017-05-01,"42,886",13,1817
2017-06-01,"42,916",13,1745
2017-07-01,"42,947",13,1518
2017-08-01,"42,978",13,1445
2017-09-01,"43,008",13,1453
2017-10-01,"43,039",13,1362
2017-11-01,"43,069",13,1702
2017-12-01,"43,100",13,1937
2018-01-01,"43,131",13,713
2018-02-01,"43,159",13,983
2018-03-01,"43,190",13,1782
2018-04-01,"43,220",13,1325
2018-05-01,"43,251",13,1675
2018-06-01,"43,281",13,1336
2018-07-01,"43,312",13,1475
2018-08-01,"43,343",13,1825
2018-09-01,"43,373",13,2129
2018-10-01,"43,404",13,1475
2018-11-01,"43,434",13,2530
2018-12-01,"43,465",13,1058
2019-01-01,"43,496",13,675
2019-02-01,"43,524",13,615
2019-03-01,"43,555",13,1230
2019-04-01,"43,585",13,405
2019-05-01,"43,616",13,408
2019-06-01,"43,646",13,333
2019-07-01,"43,677",13,250
2019-08-01,"43,708",13,274
2019-09-01,"43,738",13,350
2019-10-01,"43,769",13,0
2019-11-01,"43,799",13,0
2019-12-01,"43,830",13,0
2011-01-01,"40,574",14,0
2011-02-01,"40,602",14,0
2011-03-01,"40,633",14,0
2011-04-01,"40,663",14,0
2011-05-01,"40,694",14,0
2011-06-01,"40,724",14,0
2011-07-01,"40,755",14,0
2011-08-01,"40,786",14,0
2011-09-01,"40,816",14,0
2011-10-01,"40,847",14,0
2011-11-01,"40,877",14,0
2011-12-01,"40,908",14,0
2012-01-01,"40,939",14,0
2012-02-01,"40,968",14,0
2012-03-01,"40,999",14,0
2012-04-01,"41,029",14,0
2012-05-01,"41,060",14,0
2012-06-01,"41,090",14,0
2012-07-01,"41,121",14,0
2012-08-01,"41,152",14,0
2012-09-01,"41,182",14,0
2012-10-01,"41,213",14,0
2012-11-01,"41,243",14,0
2012-12-01,"41,274",14,0
2013-01-01,"41,305",14,0
2013-02-01,"41,333",14,0
2013-03-01,"41,364",14,0
2013-04-01,"41,394",14,0
2013-05-01,"41,425",14,0
2013-06-01,"41,455",14,0
2013-07-01,"41,486",14,0
2013-08-01,"41,517",14,0
2013-09-01,"41,547",14,0
2013-10-01,"41,578",14,0
2013-11-01,"41,608",14,0
2013-12-01,"41,639",14,0
2014-01-01,"41,670",14,0
2014-02-01,"41,698",14,0
2014-03-01,"41,729",14,0
2014-04-01,"41,759",14,0
2014-05-01,"41,790",14,0
2014-06-01,"41,820",14,0
2014-07-01,"41,851",14,0
2014-08-01,"41,882",14,0
2014-09-01,"41,912",14,0
2014-10-01,"41,943",14,0
2014-11-01,"41,973",14,0
2014-12-01,"42,004",14,0
2015-01-01,"42,035",14,0
2015-02-01,"42,063",14,0
2015-03-01,"42,094",14,0
2015-04-01,"42,124",14,0
2015-05-01,"42,155",14,0
2015-06-01,"42,185",14,0
2015-07-01,"42,216",14,0
2015-08-01,"42,247",14,0
2015-09-01,"42,277",14,0
2015-10-01,"42,308",14,0
2015-11-01,"42,338",14,0
2015-12-01,"42,369",14,0
2016-01-01,"42,400",14,0
2016-02-01,"42,429",14,0
2016-03-01,"42,460",14,0
2016-04-01,"42,490",14,0
2016-05-01,"42,521",14,0
2016-06-01,"42,551",14,0
2016-07-01,"42,582",14,0
2016-08-01,"42,613",14,0
2016-09-01,"42,643",14,0
2016-10-01,"42,674",14,0
2016-11-01,"42,704",14,0
2016-12-01,"42,735",14,0
2017-01-01,"42,766",14,12
2017-02-01,"42,794",14,0
2017-03-01,"42,825",14,0
2017-04-01,"42,855",14,335
2017-05-01,"42,886",14,705
2017-06-01,"42,916",14,355
2017-07-01,"42,947",14,125
2017-08-01,"42,978",14,425
2017-09-01,"43,008",14,475
2017-10-01,"43,039",14,875
2017-11-01,"43,069",14,570
2017-12-01,"43,100",14,720
2018-01-01,"43,131",14,375
2018-02-01,"43,159",14,450
2018-03-01,"43,190",14,480
2018-04-01,"43,220",14,425
2018-05-01,"43,251",14,650
2018-06-01,"43,281",14,710
2018-07-01,"43,312",14,450
2018-08-01,"43,343",14,654
2018-09-01,"43,373",14,637
2018-10-01,"43,404",14,623
2018-11-01,"43,434",14,895
2018-12-01,"43,465",14,713
2019-01-01,"43,496",14,436
2019-02-01,"43,524",14,589
2019-03-01,"43,555",14,383
2019-04-01,"43,585",14,347
2019-05-01,"43,616",14,390
2019-06-01,"43,646",14,391
2019-07-01,"43,677",14,385
2019-08-01,"43,708",14,395
2019-09-01,"43,738",14,415
2019-10-01,"43,769",14,0
2019-11-01,"43,799",14,0
2019-12-01,"43,830",14,0
2011-01-01,"40,574",15,0
2011-02-01,"40,602",15,0
2011-03-01,"40,633",15,0
2011-04-01,"40,663",15,0
2011-05-01,"40,694",15,0
2011-06-01,"40,724",15,0
2011-07-01,"40,755",15,0
2011-08-01,"40,786",15,0
2011-09-01,"40,816",15,0
2011-10-01,"40,847",15,0
2011-11-01,"40,877",15,0
2011-12-01,"40,908",15,0
2012-01-01,"40,939",15,0
2012-02-01,"40,968",15,0
2012-03-01,"40,999",15,0
2012-04-01,"41,029",15,0
2012-05-01,"41,060",15,0
2012-06-01,"41,090",15,0
2012-07-01,"41,121",15,0
2012-08-01,"41,152",15,0
2012-09-01,"41,182",15,0
2012-10-01,"41,213",15,0
2012-11-01,"41,243",15,0
2012-12-01,"41,274",15,0
2013-01-01,"41,305",15,0
2013-02-01,"41,333",15,0
2013-03-01,"41,364",15,0
2013-04-01,"41,394",15,0
2013-05-01,"41,425",15,0
2013-06-01,"41,455",15,0
2013-07-01,"41,486",15,200
2013-08-01,"41,517",15,360
2013-09-01,"41,547",15,450
2013-10-01,"41,578",15,400
2013-11-01,"41,608",15,430
2013-12-01,"41,639",15,470
2014-01-01,"41,670",15,310
2014-02-01,"41,698",15,336
2014-03-01,"41,729",15,644
2014-04-01,"41,759",15,442
2014-05-01,"41,790",15,476
2014-06-01,"41,820",15,636
2014-07-01,"41,851",15,528
2014-08-01,"41,882",15,535
2014-09-01,"41,912",15,518
2014-10-01,"41,943",15,217
2014-11-01,"41,973",15,211
2014-12-01,"42,004",15,279
2015-01-01,"42,035",15,259
2015-02-01,"42,063",15,315
2015-03-01,"42,094",15,1310
2015-04-01,"42,124",15,717
2015-05-01,"42,155",15,420
2015-06-01,"42,185",15,363
2015-07-01,"42,216",15,485
2015-08-01,"42,247",15,610
2015-09-01,"42,277",15,635
2015-10-01,"42,308",15,425
2015-11-01,"42,338",15,390
2015-12-01,"42,369",15,265
2016-01-01,"42,400",15,305
2016-02-01,"42,429",15,210
2016-03-01,"42,460",15,455
2016-04-01,"42,490",15,395
2016-05-01,"42,521",15,425
2016-06-01,"42,551",15,280
2016-07-01,"42,582",15,225
2016-08-01,"42,613",15,360
2016-09-01,"42,643",15,690
2016-10-01,"42,674",15,745
2016-11-01,"42,704",15,590
2016-12-01,"42,735",15,650
2017-01-01,"42,766",15,752
2017-02-01,"42,794",15,590
2017-03-01,"42,825",15,785
2017-04-01,"42,855",15,541
2017-05-01,"42,886",15,473
2017-06-01,"42,916",15,359
2017-07-01,"42,947",15,395
2017-08-01,"42,978",15,290
2017-09-01,"43,008",15,285
2017-10-01,"43,039",15,310
2017-11-01,"43,069",15,215
2017-12-01,"43,100",15,385
2018-01-01,"43,131",15,210
2018-02-01,"43,159",15,235
2018-03-01,"43,190",15,285
2018-04-01,"43,220",15,215
2018-05-01,"43,251",15,250
2018-06-01,"43,281",15,225
2018-07-01,"43,312",15,220
2018-08-01,"43,343",15,75
2018-09-01,"43,373",15,94
2018-10-01,"43,404",15,100
2018-11-01,"43,434",15,148
2018-12-01,"43,465",15,193
2019-01-01,"43,496",15,72
2019-02-01,"43,524",15,87
2019-03-01,"43,555",15,33
2019-04-01,"43,585",15,20
2019-05-01,"43,616",15,60
2019-06-01,"43,646",15,25
2019-07-01,"43,677",15,40
2019-08-01,"43,708",15,45
2019-09-01,"43,738",15,40
2019-10-01,"43,769",15,0
2019-11-01,"43,799",15,0
2019-12-01,"43,830",15,0
2011-01-01,"40,574",16,0
2011-02-01,"40,602",16,0
2011-03-01,"40,633",16,0
2011-04-01,"40,663",16,0
2011-05-01,"40,694",16,0
2011-06-01,"40,724",16,0
2011-07-01,"40,755",16,0
2011-08-01,"40,786",16,0
2011-09-01,"40,816",16,0
2011-10-01,"40,847",16,0
2011-11-01,"40,877",16,0
2011-12-01,"40,908",16,0
2012-01-01,"40,939",16,0
2012-02-01,"40,968",16,0
2012-03-01,"40,999",16,0
2012-04-01,"41,029",16,0
2012-05-01,"41,060",16,0
2012-06-01,"41,090",16,0
2012-07-01,"41,121",16,0
2012-08-01,"41,152",16,0
2012-09-01,"41,182",16,0
2012-10-01,"41,213",16,144
2012-11-01,"41,243",16,1259
2012-12-01,"41,274",16,971
2013-01-01,"41,305",16,338
2013-02-01,"41,333",16,334
2013-03-01,"41,364",16,494
2013-04-01,"41,394",16,411
2013-05-01,"41,425",16,450
2013-06-01,"41,455",16,455
2013-07-01,"41,486",16,433
2013-08-01,"41,517",16,621
2013-09-01,"41,547",16,758
2013-10-01,"41,578",16,1092
2013-11-01,"41,608",16,941
2013-12-01,"41,639",16,827
2014-01-01,"41,670",16,411
2014-02-01,"41,698",16,552
2014-03-01,"41,729",16,610
2014-04-01,"41,759",16,525
2014-05-01,"41,790",16,782
2014-06-01,"41,820",16,988
2014-07-01,"41,851",16,831
2014-08-01,"41,882",16,1050
2014-09-01,"41,912",16,677
2014-10-01,"41,943",16,644
2014-11-01,"41,973",16,644
2014-12-01,"42,004",16,659
2015-01-01,"42,035",16,395
2015-02-01,"42,063",16,498
2015-03-01,"42,094",16,715
2015-04-01,"42,124",16,553
2015-05-01,"42,155",16,715
2015-06-01,"42,185",16,667
2015-07-01,"42,216",16,693
2015-08-01,"42,247",16,723
2015-09-01,"42,277",16,719
2015-10-01,"42,308",16,695
2015-11-01,"42,338",16,639
2015-12-01,"42,369",16,579
2016-01-01,"42,400",16,350
2016-02-01,"42,429",16,490
2016-03-01,"42,460",16,610
2016-04-01,"42,490",16,607
2016-05-01,"42,521",16,538
2016-06-01,"42,551",16,630
2016-07-01,"42,582",16,755
2016-08-01,"42,613",16,707
2016-09-01,"42,643",16,689
2016-10-01,"42,674",16,571
2016-11-01,"42,704",16,721
2016-12-01,"42,735",16,1289
2017-01-01,"42,766",16,473
2017-02-01,"42,794",16,639
2017-03-01,"42,825",16,662
2017-04-01,"42,855",16,720
2017-05-01,"42,886",16,950
2017-06-01,"42,916",16,936
2017-07-01,"42,947",16,844
2017-08-01,"42,978",16,705
2017-09-01,"43,008",16,683
2017-10-01,"43,039",16,569
2017-11-01,"43,069",16,523
2017-12-01,"43,100",16,436
2018-01-01,"43,131",16,234
2018-02-01,"43,159",16,142
2018-03-01,"43,190",16,105
2018-04-01,"43,220",16,57
2018-05-01,"43,251",16,18
2018-06-01,"43,281",16,6
2018-07-01,"43,312",16,4
2018-08-01,"43,343",16,4
2018-09-01,"43,373",16,12
2018-10-01,"43,404",16,0
2018-11-01,"43,434",16,0
2018-12-01,"43,465",16,0
2019-01-01,"43,496",16,0
2019-02-01,"43,524",16,0
2019-03-01,"43,555",16,0
2019-04-01,"43,585",16,0
2019-05-01,"43,616",16,0
2019-06-01,"43,646",16,0
2019-07-01,"43,677",16,0
2019-08-01,"43,708",16,0
2019-09-01,"43,738",16,0
2019-10-01,"43,769",16,0
2019-11-01,"43,799",16,0
2019-12-01,"43,830",16,0
2011-01-01,"40,574",17,0
2011-02-01,"40,602",17,0
2011-03-01,"40,633",17,0
2011-04-01,"40,663",17,0
2011-05-01,"40,694",17,0
2011-06-01,"40,724",17,0
2011-07-01,"40,755",17,0
2011-08-01,"40,786",17,0
2011-09-01,"40,816",17,0
2011-10-01,"40,847",17,0
2011-11-01,"40,877",17,0
